
,TCP,
266,130,178449
267,83,136580
268,97,131529
269,10,1316
270,8,1056
271,0,0
272,0,0
273,3,262
274,0,0
275,3,262
276,0,0
277,0,0
278,0,0
279,3,262
280,0,0
281,0,0
282,0,0
283,3,262
284,0,0
285,3,262
286,0,0
287,0,0
288,0,0
289,3,262
290,0,0
291,0,0
292,0,0
293,3,262
294,0,0
295,3,262
296,0,0
297,0,0
298,0,0
299,3,262
300,270,245031
301,694,600916
302,365,329118
303,211,144669
304,216,131347
305,280,107663
306,180,59538
307,143,33446
308,178,107042
309,159,80436
310,265,160657
311,121,24635
312,74,82845
313,47,11190
314,78,77899
315,183,281524
316,123,163642
317,92,107213
318,132,142403
319,216,366158
320,88,65461
321,207,354882
322,133,173604
323,145,238054
324,0,0
325,3,262
326,0,0
327,0,0
328,0,0
329,3,262
330,0,0
331,0,0
332,0,0
333,3,262
334,0,0
335,3,262
336,0,0
337,0,0
338,0,0
339,3,262
340,0,0
341,0,0
342,0,0
343,3,262
344,0,0
345,3,262
346,0,0
347,0,0
348,0,0
349,3,262
350,0,0
351,0,0
352,0,0
353,3,262
354,0,0
355,3,262
356,0,0
357,0,0
358,0,0
359,3,262
360,171,142773
361,163,51621
362,266,255964
363,109,55473
364,250,197174
365,186,138282
366,70,18928
367,138,39797
368,118,37375
369,139,76685
370,150,98051
371,111,112645
372,92,16856
373,95,27116
374,87,45306
375,308,547910
376,114,38359
377,429,491816
378,110,107834
379,91,42042
380,101,57943
381,159,140661
382,140,64313
383,136,238845
384,99,82239
385,35,9564
386,50,27026
387,252,481285
388,109,196146
389,158,141277
390,36,14964
391,78,20276
392,188,356484
393,84,123181
394,102,57204
395,48,11208
396,48,6284
397,49,21418
398,43,10630
399,46,21128
400,16,2014
401,0,0
402,0,0
403,3,262
404,0,0
405,3,262
406,0,0
407,0,0
408,0,0
409,3,262
410,0,0
411,0,0
412,0,0
413,3,262
414,0,0
415,3,262
416,0,0
417,0,0
418,0,0
419,3,262
420,70,13948
421,108,70465
422,71,17290
423,181,131413
424,203,168434
425,467,444761
426,152,102732
427,192,162902
428,404,369772
429,155,130826
430,107,84463
431,359,339607
432,718,761715
433,460,521795
434,686,730363
435,363,338047
436,62,13960
437,44,5644
438,231,366957
439,329,344169
440,158,175235
441,142,239129
442,94,161496
443,102,199632
444,139,349932
445,95,100152
446,100,181675
447,220,457500
448,66,18732
449,91,31992
450,132,229257
451,200,396026
452,22,2860
453,42,10336
454,33,9336
455,28,8536
456,2,260
457,0,0
458,0,0
459,3,262
460,0,0
461,0,0
462,0,0
463,3,262
464,0,0
465,3,262
466,0,0
467,0,0
468,0,0
469,3,262
470,0,0
471,0,0
472,0,0
473,3,262
474,0,0
475,3,262
476,0,0
477,0,0
478,0,0
479,3,262
480,5,682
