,
,CPU,Memory,
Time,%CPU,RAM used
236,31,1527512
237,19,1527512
238,19,1527512
239,20,1527512
240,85,1529468
241,147,1480012
242,162,1423752
243,172,1409348
244,234,1313644
245,218,1261336
246,145,1253212
247,114,1249044
248,119,1243892
249,120,1237640
250,133,1232652
251,118,1233516
252,152,1229364
253,156,1229264
254,152,1208712
255,164,1213836
256,154,1207832
257,183,1213272
258,196,1202464
259,192,1202516
260,217,1213780
261,215,1277924
262,242,1328964
263,274,1391956
264,248,1447736
265,242,1515092
266,231,1590260
267,226,1679152
268,244,1796832
269,190,1953712
270,132,2066328
271,20,2066328
272,19,2066328
273,20,2066328
274,19,2066328
275,19,2066328
276,20,2066328
277,20,2066328
278,19,2066328
279,19,2066328
280,20,2066328
281,20,2066328
282,19,2066328
283,20,2066328
284,19,2066328
285,20,2066328
286,19,2066328
287,19,2066328
288,20,2066328
289,19,2066328
290,20,2066328
291,20,2066328
292,19,2066328
293,19,2066328
294,20,2066328
295,28,2080960
296,20,2080960
297,19,2080960
298,20,2080960
299,19,2080960
300,65,2084812
301,224,2055628
302,198,1839848
303,167,1791280
304,161,1767268
305,132,1474944
306,126,1474456
307,116,1464816
308,115,1464868
309,116,1442580
310,147,1437488
311,181,1418616
312,194,1417460
313,194,1355020
314,213,1363532
315,213,1372756
316,262,1363460
317,275,1350316
318,269,1366908
319,271,1405392
320,221,1428652
321,229,1452788
322,249,1549976
323,218,1635296
324,20,1641476
325,20,1641476
326,18,1641476
327,20,1641476
328,20,1641476
329,19,1641476
330,19,1641476
331,20,1641476
332,20,1641476
333,19,1641476
334,20,1641476
335,19,1641476
336,19,1641476
337,20,1641476
338,20,1641476
339,19,1641476
340,19,1641476
341,19,1641476
342,19,1641476
343,20,1641476
344,19,1641476
345,20,1641476
346,19,1641476
347,21,1641476
348,19,1641476
349,19,1641476
350,20,1641476
351,19,1641476
352,20,1641476
353,19,1641476
354,20,1641476
355,19,1641476
356,20,1641476
357,19,1641476
358,20,1641476
359,19,1641476
360,125,1669252
361,244,1481304
362,160,1430716
363,121,1422032
364,114,1417140
365,106,1417252
366,114,1416648
367,104,1413936
368,109,1413784
369,122,1399224
370,112,1392192
371,109,1368816
372,112,1367536
373,108,1367848
374,108,1365632
375,133,1366540
376,110,1367908
377,114,1365664
378,118,1363932
379,137,1340196
380,129,1334464
381,168,1337460
382,161,1309460
383,181,1285836
384,184,1296900
385,229,1322456
386,155,1322324
387,172,1300976
388,227,1317008
389,189,1325452
390,225,1349612
391,201,1371140
392,187,1377592
393,144,1377668
394,176,1384568
395,181,1388644
396,185,1394980
397,160,1415368
398,194,1430076
399,227,1477028
400,148,1513868
401,27,1513868
402,20,1513868
403,20,1513868
404,19,1513868
405,20,1513868
406,19,1513868
407,19,1513868
408,20,1513868
409,19,1513868
410,19,1513868
411,20,1513868
412,19,1513868
413,20,1513868
414,20,1513868
415,18,1513868
416,20,1513868
417,19,1513868
418,20,1513868
419,25,1513868
420,161,1524068
421,160,1434784
422,114,1400016
423,123,1398028
424,106,1389556
425,131,1389500
426,121,1381156
427,116,1360888
428,114,1360520
429,118,1360164
430,119,1360460
431,129,1364232
432,136,1360756
433,135,1366232
434,171,1367564
435,122,1365412
436,149,1354508
437,146,1352864
438,217,1359704
439,180,1354396
440,183,1359516
441,205,1363564
442,219,1375764
443,220,1412384
444,244,1485192
445,206,1531732
446,220,1576360
447,227,1609540
448,219,1654456
449,196,1727860
450,202,1750948
451,193,1845264
452,222,1868728
453,187,1955932
454,225,2022784
455,168,2070992
456,75,2106960
457,19,2106960
458,20,2106960
459,20,2106960
460,20,2106960
461,18,2106960
462,20,2106960
463,19,2106960
464,20,2106960
465,20,2106960
466,19,2106960
467,20,2106960
468,19,2106960
469,20,2106960
470,19,2106960
471,20,2106960
472,18,2106960
473,20,2106960
474,20,2106960
475,20,2106960
476,26,2111068
477,60,2107040
478,20,2107040
