,
,CPU,Memory,
Time,%CPU,RAM used
150,20,586152
151,19,586152
152,20,586152
153,19,586152
154,19,586152
155,21,586152
156,19,586152
157,19,586152
158,20,586152
159,19,586152
160,20,586152
161,19,586152
162,20,586152
163,20,586152
164,19,586152
165,19,586152
166,20,586152
167,19,586152
168,19,586152
169,20,586152
170,20,586152
171,19,586152
172,19,586152
173,20,586152
174,20,586152
175,25,586156
176,20,586156
177,20,586156
178,19,586156
179,19,586156
180,41,586156
181,98,586632
182,101,587660
183,104,591224
184,107,601104
185,101,609232
186,99,610716
187,100,611564
188,99,611920
189,100,611920
190,100,611920
191,100,611920
192,100,611920
193,100,611920
194,39,611920
195,20,611920
196,19,611920
197,20,611920
198,19,611920
199,19,611920
200,21,611920
201,19,611920
202,19,611920
203,19,611920
204,20,611920
205,20,611920
206,19,611920
207,19,611920
208,20,611920
209,20,611920
210,19,611920
211,20,611920
212,19,611920
213,19,611920
214,20,611920
215,19,611920
216,20,611920
217,19,611920
218,19,611920
219,20,611920
220,20,611920
221,20,611920
222,19,611920
223,19,611920
224,20,611920
225,20,611920
226,19,611920
227,20,611920
228,19,611920
229,19,611920
230,20,611920
231,19,611920
232,20,611920
233,19,611920
234,40,611920
235,20,611920
236,20,611920
237,20,611920
238,18,611920
239,20,611920
240,63,611920
241,85,612424
242,56,613612
243,112,631904
244,106,649164
245,109,664452
246,100,667944
247,96,667944
248,100,667944
249,100,667944
250,75,667944
251,19,667944
252,20,667944
253,19,667944
254,19,667944
255,20,668084
256,20,668084
257,19,668084
258,20,668084
259,19,668084
260,20,668084
261,20,668084
262,18,668084
263,20,668084
264,20,668084
265,19,668084
266,20,668084
267,19,668084
268,20,668084
269,19,668084
270,20,668084
271,19,668084
272,21,668084
273,19,668084
274,19,668084
275,20,668084
276,20,668084
277,19,668084
278,19,668084
279,20,668084
280,19,668084
281,20,668084
282,19,668084
283,20,668084
284,19,668084
285,20,668084
286,20,668084
287,19,668084
288,20,668084
289,19,668084
290,20,668084
291,19,668084
292,20,668084
293,19,668084
294,20,668084
295,19,668084
296,20,668084
297,20,668084
298,19,668084
299,19,668084
300,87,668420
301,106,672200
302,106,679244
303,112,697472
304,112,710736
305,112,726736
306,97,734960
307,99,734960
308,99,734960
309,101,734960
310,99,734960
311,101,734960
312,49,734960
313,19,734960
314,20,734960
315,19,734960
316,19,734960
317,20,734960
318,20,734960
319,20,734960
320,20,734960
321,18,734960
322,20,734960
323,20,734960
324,19,734960
325,20,734960
326,19,734960
327,20,734960
328,19,734960
329,20,734960
330,19,734960
331,20,734960
332,20,734960
333,19,734960
334,19,734960
335,20,734960
336,19,734960
337,20,734960
338,20,734960
339,19,734960
340,20,734960
341,19,734960
342,20,734960
343,20,734960
344,19,734960
345,19,734960
346,20,734960
347,20,734960
348,19,734960
349,19,734960
350,20,734960
351,20,734960
352,19,734960
353,20,734960
354,25,734960
355,19,734960
356,20,734960
357,20,734960
358,19,734960
359,20,734960
360,57,734960
361,104,739460
362,107,750808
363,110,764036
364,110,780112
365,110,792224
366,110,810040
367,105,827068
368,98,827068
369,99,827068
370,100,827068
371,100,827068
372,101,827068
373,85,827068
374,21,827068
375,20,827068
376,19,827068
377,19,827068
378,20,827068
379,20,827068
380,19,827068
381,19,827068
382,20,827068
383,19,827068
384,20,827068
385,20,827068
386,19,827068
387,20,827068
388,19,827068
389,19,827068
390,20,827068
391,19,827068
392,20,827068
393,20,827068
394,19,827068
395,20,827068
396,19,827068
397,19,827068
398,20,827068
399,20,827068
400,19,827068
401,19,827068
402,20,827068
403,20,827068
404,19,827068
405,19,827068
406,20,827068
407,19,827068
408,20,827068
409,20,827068
410,39,827108
411,20,827108
412,19,827108
413,19,827108
414,19,827108
415,21,827108
416,19,827108
417,19,827108
418,21,827108
419,18,827108
420,65,827972
421,108,835468
422,112,846620
423,99,847536
424,99,847568
425,97,847568
426,97,847568
427,99,847568
428,42,847568
429,19,847568
430,20,847568
431,19,847568
432,19,847568
433,20,847568
434,20,847568
435,19,847568
436,19,847568
437,20,847568
438,20,847568
439,19,847568
440,19,847568
441,21,847568
442,19,847568
443,19,847568
444,19,847568
445,21,847568
446,19,847568
447,19,847568
448,20,847568
449,19,847568
450,20,847568
451,19,847568
452,20,847568
453,19,847568
454,19,847568
455,20,847568
456,19,847568
457,20,847568
458,19,847568
459,21,847568
460,19,847568
461,19,847568
462,20,847568
463,20,847568
464,19,847568
465,19,847568
466,20,847568
467,19,847568
468,20,847568
469,19,847568
470,20,847568
471,20,847568
472,19,847568
473,20,847568
474,26,847568
475,22,847568
476,20,847568
477,19,847568
478,19,847568
