,
,CPU,Memory,
Time,%CPU,RAM used
223,19,1563596
224,20,1563596
225,19,1563596
226,19,1563596
227,20,1563596
228,20,1563596
229,20,1563596
230,19,1563596
231,19,1563596
232,20,1563596
233,20,1563596
234,19,1563596
235,44,1563596
236,19,1563596
237,19,1563596
238,19,1563596
239,20,1563596
240,97,1566748
241,129,1502012
242,170,1464560
243,196,1446624
244,198,1422352
245,182,1392552
246,81,1387964
247,103,1388488
248,116,1381844
249,119,1377724
250,129,1379112
251,135,1378552
252,154,1337512
253,154,1336772
254,149,1345508
255,197,1390800
256,180,1401488
257,219,1433188
258,231,1476700
259,198,1505532
260,215,1588668
261,214,1705728
262,194,1847108
263,19,1849680
264,20,1849680
265,19,1849680
266,20,1849680
267,19,1849680
268,20,1849680
269,19,1849680
270,20,1849680
271,19,1849680
272,19,1849680
273,21,1849680
274,19,1849680
275,20,1849680
276,19,1849680
277,19,1849680
278,19,1849680
279,20,1849680
280,20,1849680
281,20,1849680
282,19,1849680
283,19,1849680
284,20,1849680
285,20,1849680
286,18,1849680
287,20,1849680
288,19,1849680
289,20,1849680
290,20,1849680
291,19,1849680
292,20,1849680
293,20,1849680
294,27,1849676
295,20,1849676
296,19,1849676
297,20,1849676
298,19,1849676
299,20,1849676
300,103,1875888
301,207,1807944
302,204,1474000
303,186,1378468
304,123,1374080
305,133,1380252
306,104,1377608
307,112,1371868
308,128,1363772
309,137,1343776
310,142,1328604
311,163,1318208
312,122,1326696
313,83,1326696
314,19,1326696
315,19,1326696
316,19,1326696
317,20,1326696
318,20,1326696
319,19,1326696
320,20,1326696
321,19,1326696
322,20,1326696
323,19,1326696
324,20,1326696
325,20,1326696
326,19,1326696
327,19,1326696
328,20,1326696
329,19,1326696
330,19,1326696
331,20,1326696
332,20,1326696
333,20,1326696
334,20,1326696
335,19,1326696
336,19,1326696
337,20,1326696
338,19,1326696
339,20,1326696
340,19,1326696
341,20,1326696
342,19,1326696
343,20,1326696
344,20,1326696
345,19,1326696
346,19,1326696
347,21,1326696
348,18,1326696
349,21,1326696
350,19,1326696
351,19,1326696
352,21,1326696
353,18,1326696
354,20,1326696
355,20,1326696
356,20,1326696
357,19,1326696
358,19,1326696
359,20,1326696
360,72,1326984
361,119,1326760
362,128,1321052
363,153,1313884
364,128,1314056
365,113,1308404
366,111,1308048
367,99,1308448
368,109,1308756
369,108,1306888
370,108,1306112
371,105,1304064
372,106,1299704
373,105,1300108
374,107,1299440
375,117,1299608
376,109,1291388
377,112,1290600
378,143,1295464
379,127,1296692
380,147,1297200
381,170,1313280
382,140,1316992
383,138,1322560
384,142,1319268
385,144,1326688
386,159,1337528
387,175,1367004
388,148,1387080
389,83,1386920
390,20,1386920
391,19,1386920
392,20,1386920
393,20,1386920
394,19,1386920
395,19,1386920
396,20,1386920
397,19,1386920
398,20,1386920
399,19,1386920
400,20,1386920
401,19,1386920
402,20,1386920
403,19,1386920
404,20,1386920
405,19,1386920
406,20,1386920
407,19,1386920
408,20,1386920
409,20,1386920
410,19,1386920
411,19,1386920
412,20,1386920
413,20,1386920
414,19,1386920
415,20,1386920
416,19,1386920
417,20,1386920
418,20,1386920
419,30,1386848
420,120,1376316
421,125,1367988
422,124,1367396
423,118,1362228
424,118,1339692
425,165,1348600
426,179,1361112
427,160,1366528
428,189,1378328
429,165,1385360
430,170,1377224
431,161,1363568
432,149,1340092
433,147,1350800
434,190,1377284
435,173,1412256
436,173,1432192
437,130,1433808
438,130,1437428
439,189,1495368
440,121,1499692
441,158,1518396
442,186,1565824
443,172,1595084
444,169,1612704
445,181,1695560
446,36,1695552
447,20,1695552
448,19,1695552
449,20,1695552
450,19,1695552
451,19,1695552
452,20,1695552
453,20,1695552
454,19,1695552
455,20,1695552
456,19,1695552
457,20,1695552
458,19,1695552
459,20,1695552
460,19,1695552
461,19,1695552
462,20,1695552
463,19,1695552
464,20,1695552
465,20,1695552
466,19,1695552
467,20,1695552
468,19,1695552
469,19,1695552
470,20,1695552
471,19,1695552
472,20,1695552
473,30,1695552
474,20,1695552
475,19,1695552
476,34,1695552
477,33,1695552
478,20,1695552
