
,TCP,
376,60,17734
377,48,11208
378,50,21518
379,89,26478
380,53,11758
381,40,10190
382,98,38078
383,101,28114
384,121,61600
385,48,11424
386,42,10596
387,36,14882
388,40,5204
389,63,28496
390,43,15626
391,32,14366
392,24,3138
393,34,19770
394,63,18286
395,31,9042
396,69,24044
397,67,23754
398,76,29976
399,58,12466
400,83,30730
401,49,11474
402,54,17174
403,41,10376
404,48,16098
405,39,10002
406,2,254
407,0,0
408,0,0
409,3,262
410,3,262
411,0,0
412,0,0
413,0,0
414,0,0
415,0,0
416,0,0
417,0,0
418,0,0
419,3,262
420,31,3814
421,63,12888
422,74,19290
423,68,23452
424,58,17274
425,61,27690
426,65,13072
427,61,22722
428,75,14338
429,47,5708
430,64,12924
431,54,16860
432,54,16856
433,71,13916
434,43,10472
435,54,6852
436,48,6062
437,46,16040
438,43,10574
439,55,27030
440,65,13208
441,40,10288
442,44,10814
443,48,16438
444,33,9058
445,92,37142
446,32,4130
447,48,6208
448,54,16948
449,31,3884
450,29,3618
451,44,15952
452,26,13614
453,32,9254
454,42,10546
455,36,9746
456,42,25898
457,62,18210
458,56,17430
459,31,3900
460,41,5092
461,90,32004
462,14,1820
463,47,21226
464,36,19944
465,64,23560
466,24,8240
467,24,3110
468,14,6934
469,3,262
470,3,262
471,0,0
472,0,0
473,0,0
474,0,0
475,0,0
476,0,0
477,0,0
478,0,0
479,3,262
480,8,928
