
,TCP,
198,365,317916
199,465,418298
200,547,548198
201,679,1355181
202,735,686850
203,590,592727
204,692,654090
205,570,523883
206,564,519866
207,714,676619
208,259,220182
209,0,0
210,14,11696
211,0,0
212,0,0
213,0,0
214,0,0
215,3,262
216,2,132
217,0,0
218,0,0
219,0,0
220,0,0
221,2,102
222,0,0
223,0,0
224,0,0
225,3,262
226,0,0
227,2,132
228,6,396
229,6,396
230,4,264
231,4,264
232,0,0
233,1,60
234,3,192
235,8,586
236,1,60
237,1,60
238,1,60
239,1,60
240,286,229139
241,577,468234
242,782,624503
243,599,521729
244,482,463043
245,645,704570
246,840,830232
247,551,563439
248,469,447803
249,427,410593
250,440,441246
251,396,371110
252,312,288610
253,367,346240
254,347,322974
255,360,373837
256,384,542633
257,198,174106
258,383,412787
259,237,277882
260,454,496807
261,265,253647
262,378,534192
263,121,138841
264,22,21292
265,3,262
266,159,185366
267,16,18031
268,183,218881
269,0,0
270,0,0
271,0,0
272,0,0
273,0,0
274,0,0
275,3,262
276,0,0
277,0,0
278,0,0
279,0,0
280,0,0
281,0,0
282,0,0
283,0,0
284,0,0
285,3,262
286,0,0
287,0,0
288,0,0
289,0,0
290,0,0
291,2,132
292,0,0
293,1,60
294,1,60
295,4,322
296,3,162
297,1,60
298,1,60
299,1,60
300,69,45973
301,509,487031
302,449,446819
303,660,595863
304,781,743320
305,817,695504
306,608,633383
307,539,536544
308,547,498044
309,616,591609
310,798,811588
311,798,808787
312,390,374774
313,177,223065
314,135,154662
315,137,154564
316,389,452628
317,469,526444
318,373,435662
319,928,1075420
320,0,0
321,295,324022
322,486,567572
323,214,228556
324,0,0
325,3,262
326,0,0
327,0,0
328,0,0
329,0,0
330,0,0
331,0,0
332,0,0
333,0,0
334,0,0
335,3,262
336,2,132
337,0,0
338,0,0
339,0,0
340,0,0
341,2,102
342,0,0
343,0,0
344,0,0
345,3,262
346,0,0
347,0,0
348,0,0
349,0,0
350,0,0
351,0,0
352,2,102
353,1,60
354,1,60
355,4,322
356,1,60
357,1,60
358,1,60
359,1,60
360,144,128370
361,615,550561
362,422,338044
363,443,368944
364,436,361514
365,495,455129
366,555,507851
367,316,305364
368,218,196426
369,378,384054
370,125,97135
371,353,285140
372,387,340194
373,353,321248
374,281,261947
375,271,251540
376,337,324208
377,501,475484
378,586,556099
379,383,358494
380,387,362014
381,495,462971
382,572,782395
383,727,705027
384,626,604557
385,386,362305
386,616,571645
387,505,458752
388,556,536576
389,234,195411
390,4,1061
391,0,0
392,5,300
393,24,20563
394,12,6110
395,0,0
396,3,262
397,0,0
398,0,0
399,0,0
400,0,0
401,0,0
402,0,0
403,0,0
404,0,0
405,0,0
406,3,262
407,0,0
408,0,0
409,0,0
410,0,0
411,0,0
412,0,0
413,1,60
414,1,60
415,1,60
416,4,322
417,1,60
418,1,60
419,1,60
420,144,105367
421,752,732382
422,706,569605
423,515,585862
424,688,736826
425,702,1067012
426,839,1467943
427,782,1200796
428,594,893630
429,472,751323
430,562,638390
431,560,811294
432,400,607505
433,370,424073
434,404,674356
435,507,927483
436,431,624345
437,225,367449
438,331,294114
439,482,699694
440,190,198109
441,197,276551
442,235,353361
443,234,225387
444,608,585137
445,508,481183
446,22,11979
447,17,11818
448,0,0
449,2,102
450,0,0
451,0,0
452,5,300
453,5,300
454,5,300
455,0,0
456,3,262
457,0,0
458,0,0
459,0,0
460,0,0
461,0,0
462,0,0
463,0,0
464,0,0
465,0,0
466,3,262
467,0,0
468,0,0
469,0,0
470,0,0
471,0,0
472,2,132
473,0,0
474,0,0
475,0,0
476,3,262
477,2,102
