
,TCP,
293,3,262
294,0,0
295,0,0
296,0,0
297,0,0
298,6,524
299,3,262
300,164,41054
301,200,60139
302,196,59391
303,177,37125
304,226,63113
305,195,44230
306,237,59582
307,198,55304
308,191,33788
309,216,57220
310,137,42302
311,162,45397
312,146,28920
313,118,15292
314,141,27916
315,138,27842
316,90,16688
317,72,14352
318,57,12302
319,66,23378
320,61,27630
321,42,15374
322,57,22312
323,58,22496
324,55,17056
325,48,11260
326,70,19018
327,42,10420
328,31,3894
329,78,9830
330,46,10918
331,44,5766
332,48,6282
333,6,786
334,3,262
335,0,0
336,0,0
337,0,0
338,0,0
339,9,786
340,0,0
341,0,0
342,0,0
343,0,0
344,3,262
345,0,0
346,0,0
347,0,0
348,0,0
349,9,786
350,0,0
351,0,0
352,0,0
353,0,0
354,3,262
355,0,0
356,0,0
357,0,0
358,0,0
359,9,786
360,138,37278
361,169,56192
362,178,47028
363,195,49166
364,194,49144
365,219,62086
366,189,48382
367,230,53694
368,183,38052
369,209,50734
370,220,62700
371,146,28306
372,163,35558
373,196,50018
374,157,34950
375,127,36322
376,82,15404
377,101,32840
378,164,40780
379,113,34082
380,108,33818
381,132,36888
382,166,51214
383,154,44501
384,155,55019
385,68,23782
386,80,25330
387,107,38802
388,63,28062
389,91,31424
390,70,29026
391,66,18586
392,112,39410
393,76,24770
394,106,33418
395,142,48166
396,128,41146
397,74,29216
398,64,18104
399,64,12790
400,80,30062
401,55,12130
402,54,16882
403,38,4928
404,56,21642
405,20,2520
406,0,0
407,0,0
408,0,0
409,9,786
410,0,0
411,0,0
412,0,0
413,0,0
414,3,262
415,0,0
416,0,0
417,0,0
418,0,0
419,23,7546
420,144,28360
421,192,43968
422,190,53685
423,159,39998
424,144,47795
425,162,50041
426,163,55005
427,169,45658
428,92,11386
429,157,29104
430,115,29102
431,134,41566
432,116,19208
433,115,19500
434,115,39304
435,110,18954
436,93,31928
437,98,22516
438,106,38222
439,125,40464
440,114,34344
441,140,57842
442,82,20560
443,72,9290
444,131,41446
445,82,15546
446,78,10098
447,98,17638
448,106,38930
449,79,19784
450,72,9330
451,80,30330
452,54,11952
453,96,22390
454,81,20186
455,112,29472
456,110,24086
457,138,52688
458,68,23760
459,77,14540
460,144,43290
461,130,56766
462,65,23300
463,59,22452
464,127,50968
465,55,17060
466,36,9660
467,26,8362
468,0,0
469,9,786
470,0,0
471,0,0
472,0,0
473,0,0
474,3,262
475,0,0
476,0,0
477,0,0
478,0,0
479,19,2070
