,
,CPU,Memory,
Time,%CPU,RAM used
246,124,1223148
247,110,1223344
248,109,1223520
249,112,1223688
250,125,1223508
251,115,1223912
252,110,1224196
253,138,1214700
254,160,1209568
255,135,1200648
256,151,1194520
257,144,1189804
258,154,1193348
259,145,1190840
260,159,1192924
261,156,1195148
262,203,1182436
263,207,1157924
264,212,1153320
265,232,1180948
266,250,1248880
267,240,1327132
268,197,1349876
269,201,1383448
270,224,1428684
271,191,1471080
272,187,1508728
273,210,1583700
274,221,1699920
275,209,1850664
276,126,1948992
277,19,1948992
278,19,1948992
279,20,1948992
280,20,1948992
281,19,1948992
282,19,1948992
283,20,1948992
284,19,1948992
285,20,1948992
286,19,1948992
287,18,1948992
288,20,1948992
289,20,1948992
290,43,1978828
291,19,1978828
292,19,1978828
293,19,1978828
294,21,1978828
295,19,1978828
296,19,1978828
297,19,1978828
298,20,1978828
299,20,1978828
300,80,1983956
301,206,1945148
302,190,1757684
303,191,1718096
304,160,1730968
305,122,1438108
306,109,1438108
307,109,1437252
308,117,1437016
309,113,1436836
310,110,1433548
311,111,1427052
312,114,1427320
313,114,1405344
314,116,1405864
315,122,1406072
316,108,1407196
317,120,1406744
318,193,1380564
319,185,1382480
320,173,1373200
321,204,1314188
322,189,1317432
323,245,1317644
324,256,1315364
325,257,1320944
326,207,1339604
327,138,1342604
328,200,1361700
329,191,1372652
330,196,1386076
331,203,1434232
332,228,1511108
333,129,1553664
334,19,1553664
335,19,1553664
336,20,1553664
337,19,1553664
338,20,1553664
339,18,1553664
340,20,1553664
341,20,1553664
342,19,1553664
343,19,1553664
344,19,1553664
345,20,1553664
346,20,1553664
347,19,1553664
348,19,1553664
349,19,1553664
350,20,1553664
351,19,1553664
352,20,1553664
353,19,1553664
354,20,1553664
355,20,1553664
356,18,1553664
357,20,1553664
358,19,1553664
359,20,1553664
360,128,1602516
361,248,1401964
362,168,1367756
363,127,1352456
364,118,1345476
365,113,1342016
366,113,1342288
367,104,1342340
368,104,1338692
369,113,1328496
370,110,1322504
371,110,1301436
372,109,1301652
373,113,1300896
374,110,1299444
375,109,1299540
376,109,1299872
377,114,1299972
378,114,1295848
379,111,1281480
380,127,1283400
381,118,1284512
382,140,1283400
383,138,1261680
384,171,1226972
385,142,1229740
386,144,1231368
387,186,1238660
388,221,1275512
389,161,1268076
390,148,1272072
391,153,1274396
392,179,1284560
393,177,1293600
394,148,1300180
395,222,1315468
396,186,1322468
397,179,1332284
398,172,1333236
399,185,1338872
400,173,1363036
401,192,1379728
402,173,1390360
403,210,1405872
404,218,1450060
405,145,1484460
406,62,1484116
407,19,1484116
408,20,1484116
409,19,1484116
410,20,1484116
411,19,1484116
412,20,1484116
413,19,1484116
414,20,1484116
415,19,1484116
416,19,1484116
417,20,1484116
418,19,1484116
419,20,1484376
420,162,1459644
421,149,1422984
422,113,1386780
423,113,1386184
424,120,1374648
425,116,1372340
426,117,1362152
427,117,1344540
428,112,1344600
429,112,1344588
430,108,1344828
431,106,1344548
432,120,1344784
433,133,1344476
434,130,1341768
435,131,1348540
436,112,1349304
437,146,1348740
438,141,1349864
439,107,1348576
440,130,1343124
441,152,1332456
442,165,1326344
443,150,1326692
444,179,1340448
445,155,1334948
446,148,1322616
447,149,1328300
448,156,1325908
449,118,1324624
450,155,1328872
451,214,1359512
452,186,1398388
453,190,1452888
454,212,1492476
455,183,1521800
456,178,1542468
457,151,1546732
458,152,1570572
459,194,1586756
460,180,1670552
461,174,1688276
462,195,1756620
463,177,1767308
464,217,1840644
465,199,1926164
466,223,2015752
467,178,2043068
468,64,2078356
469,19,2078356
470,19,2078356
471,20,2078356
472,19,2078356
473,20,2078356
474,19,2078356
475,33,2078436
476,20,2078436
477,19,2078436
478,19,2078436
